document_id,timestamp,volume,absolute_value
eslevu200239_BR2294_ID735,2020-05-23T22:15:00+00:00,0.0,0.0
eslevu200239_BR2294_ID735,2020-05-23T22:30:00+00:00,0.0,0.0
eslevu200239_BR2294_ID735,2020-05-23T22:45:00+00:00,0.0,0.0
eslevu200239_BR2294_ID735,2020-05-23T23:00:00+00:00,0.0,0.0
eslevu200239_BR2294_ID735,2020-05-23T23:15:00+00:00,0.0,0.0
eslevu200239_BR2294_ID735,2020-05-23T23:30:00+00:00,0.0,0.0
eslevu200239_BR2294_ID735,2020-05-23T23:45:00+00:00,0.0,0.0
eslevu200239_BR2294_ID735,2020-05-24T00:00:00+00:00,0.0,0.0
eslevu200239_BR2294_ID735,2020-05-24T00:15:00+00:00,0.0,0.0
eslevu200239_BR2294_ID735,2020-05-24T00:30:00+00:00,0.0,0.0
eslevu200239_BR2294_ID735,2020-05-24T00:45:00+00:00,0.0,0.0
eslevu200239_BR2294_ID735,2020-05-24T01:00:00+00:00,0.0,0.0
eslevu200239_BR2294_ID735,2020-05-24T01:15:00+00:00,0.0,0.0
eslevu200239_BR2294_ID735,2020-05-24T01:30:00+00:00,0.0,0.0
eslevu200239_BR2294_ID735,2020-05-24T01:45:00+00:00,0.0,0.0
eslevu200239_BR2294_ID735,2020-05-24T02:00:00+00:00,0.0,0.0
eslevu200239_BR2294_ID735,2020-05-24T02:15:00+00:00,0.0,0.0
eslevu200239_BR2294_ID735,2020-05-24T02:30:00+00:00,0.0,0.0
eslevu200239_BR2294_ID735,2020-05-24T02:45:00+00:00,0.0,0.0
eslevu200239_BR2294_ID735,2020-05-24T03:00:00+00:00,0.0,0.0
eslevu200239_BR2294_ID735,2020-05-24T03:15:00+00:00,0.0,0.0
eslevu200239_BR2294_ID735,2020-05-24T03:30:00+00:00,0.0,0.0
eslevu200239_BR2294_ID735,2020-05-24T03:45:00+00:00,0.0,0.0
eslevu200239_BR2294_ID735,2020-05-24T04:00:00+00:00,0.0,0.0
eslevu200239_BR2294_ID735,2020-05-24T04:15:00+00:00,0.0,0.0
eslevu200239_BR2294_ID735,2020-05-24T04:30:00+00:00,0.0,0.0
eslevu200239_BR2294_ID735,2020-05-24T04:45:00+00:00,0.0,0.0
eslevu200239_BR2294_ID735,2020-05-24T05:00:00+00:00,0.0,0.0
eslevu200239_BR2294_ID735,2020-05-24T05:15:00+00:00,0.0,0.0
eslevu200239_BR2294_ID735,2020-05-24T05:30:00+00:00,0.0,0.0
eslevu200239_BR2294_ID735,2020-05-24T05:45:00+00:00,0.0,0.0
eslevu200239_BR2294_ID735,2020-05-24T06:00:00+00:00,0.0,0.0
eslevu200239_BR2294_ID735,2020-05-24T06:15:00+00:00,0.0,0.0
eslevu200239_BR2294_ID735,2020-05-24T06:30:00+00:00,0.0,0.0
eslevu200239_BR2294_ID735,2020-05-24T06:45:00+00:00,0.0,0.0
eslevu200239_BR2294_ID735,2020-05-24T07:00:00+00:00,0.0,0.0
eslevu200239_BR2294_ID735,2020-05-24T07:15:00+00:00,0.9,0.9
eslevu200239_BR2294_ID735,2020-05-24T07:30:00+00:00,1.5,1.5
eslevu200239_BR2294_ID735,2020-05-24T07:45:00+00:00,1.2,1.2
eslevu200239_BR2294_ID735,2020-05-24T08:00:00+00:00,1.5,1.5
eslevu200239_BR2294_ID735,2020-05-24T08:15:00+00:00,1.8,1.8
eslevu200239_BR2294_ID735,2020-05-24T08:30:00+00:00,2.7,2.7
eslevu200239_BR2294_ID735,2020-05-24T08:45:00+00:00,4.5,4.5
eslevu200239_BR2294_ID735,2020-05-24T09:00:00+00:00,4.5,4.5
eslevu200239_BR2294_ID735,2020-05-24T09:15:00+00:00,2.7,2.7
eslevu200239_BR2294_ID735,2020-05-24T09:30:00+00:00,2.7,2.7
eslevu200239_BR2294_ID735,2020-05-24T09:45:00+00:00,3.3,3.3
eslevu200239_BR2294_ID735,2020-05-24T10:00:00+00:00,2.4,2.4
eslevu200239_BR2294_ID735,2020-05-24T10:15:00+00:00,4.8,4.8
eslevu200239_BR2294_ID735,2020-05-24T10:30:00+00:00,2.1,2.1
eslevu200239_BR2294_ID735,2020-05-24T10:45:00+00:00,2.4,2.4
eslevu200239_BR2294_ID735,2020-05-24T11:00:00+00:00,3.9,3.9
eslevu200239_BR2294_ID735,2020-05-24T11:15:00+00:00,4.5,4.5
eslevu200239_BR2294_ID735,2020-05-24T11:30:00+00:00,4.2,4.2
eslevu200239_BR2294_ID735,2020-05-24T11:45:00+00:00,3.3,3.3
eslevu200239_BR2294_ID735,2020-05-24T12:00:00+00:00,3.6,3.6
eslevu200239_BR2294_ID735,2020-05-24T12:15:00+00:00,3.0,3.0
eslevu200239_BR2294_ID735,2020-05-24T12:30:00+00:00,4.2,4.2
eslevu200239_BR2294_ID735,2020-05-24T12:45:00+00:00,5.1,5.1
eslevu200239_BR2294_ID735,2020-05-24T13:00:00+00:00,2.1,2.1
eslevu200239_BR2294_ID735,2020-05-24T13:15:00+00:00,3.6,3.6
eslevu200239_BR2294_ID735,2020-05-24T13:30:00+00:00,1.8,1.8
eslevu200239_BR2294_ID735,2020-05-24T13:45:00+00:00,3.0,3.0
eslevu200239_BR2294_ID735,2020-05-24T14:00:00+00:00,2.7,2.7
eslevu200239_BR2294_ID735,2020-05-24T14:15:00+00:00,3.6,3.6
eslevu200239_BR2294_ID735,2020-05-24T14:30:00+00:00,3.9,3.9
eslevu200239_BR2294_ID735,2020-05-24T14:45:00+00:00,3.0,3.0
eslevu200239_BR2294_ID735,2020-05-24T15:00:00+00:00,3.0,3.0
eslevu200239_BR2294_ID735,2020-05-24T15:15:00+00:00,2.7,2.7
eslevu200239_BR2294_ID735,2020-05-24T15:30:00+00:00,2.7,2.7
eslevu200239_BR2294_ID735,2020-05-24T15:45:00+00:00,2.4,2.4
eslevu200239_BR2294_ID735,2020-05-24T16:00:00+00:00,1.8,1.8
eslevu200239_BR2294_ID735,2020-05-24T16:15:00+00:00,1.8,1.8
eslevu200239_BR2294_ID735,2020-05-24T16:30:00+00:00,1.2,1.2
eslevu200239_BR2294_ID735,2020-05-24T16:45:00+00:00,0.6,0.6
eslevu200239_BR2294_ID735,2020-05-24T17:00:00+00:00,0.3,0.3
eslevu200239_BR2294_ID735,2020-05-24T17:15:00+00:00,0.3,0.3
eslevu200239_BR2294_ID735,2020-05-24T17:30:00+00:00,0.0,0.0
eslevu200239_BR2294_ID735,2020-05-24T17:45:00+00:00,0.0,0.0
eslevu200239_BR2294_ID735,2020-05-24T18:00:00+00:00,0.0,0.0
eslevu200239_BR2294_ID735,2020-05-24T18:15:00+00:00,0.0,0.0
eslevu200239_BR2294_ID735,2020-05-24T18:30:00+00:00,0.0,0.0
eslevu200239_BR2294_ID735,2020-05-24T18:45:00+00:00,0.0,0.0
eslevu200239_BR2294_ID735,2020-05-24T19:00:00+00:00,0.0,0.0
eslevu200239_BR2294_ID735,2020-05-24T19:15:00+00:00,0.0,0.0
eslevu200239_BR2294_ID735,2020-05-24T19:30:00+00:00,0.0,0.0
eslevu200239_BR2294_ID735,2020-05-24T19:45:00+00:00,0.0,0.0
eslevu200239_BR2294_ID735,2020-05-24T20:00:00+00:00,0.0,0.0
eslevu200239_BR2294_ID735,2020-05-24T20:15:00+00:00,0.0,0.0
eslevu200239_BR2294_ID735,2020-05-24T20:30:00+00:00,0.0,0.0
eslevu200239_BR2294_ID735,2020-05-24T20:45:00+00:00,0.0,0.0
eslevu200239_BR2294_ID735,2020-05-24T21:00:00+00:00,0.0,0.0
eslevu200239_BR2294_ID735,2020-05-24T21:15:00+00:00,0.0,0.0
eslevu200239_BR2294_ID735,2020-05-24T21:30:00+00:00,0.0,0.0
eslevu200239_BR2294_ID735,2020-05-24T21:45:00+00:00,0.0,0.0
eslevu200239_BR2294_ID735,2020-05-24T22:00:00+00:00,0.0,0.0
